party,content,target,stance
irl: Green Party,and the rewards and challenges that arise from greater ethnic diversity;,Integration,FAVOR
swe: Moderate Coalition Party,Tidiga och tydliga insatser ska prägla rättssamhällets arbete,Integration,AGAINST
dnk: Danish People’s Party,Det er stadig alt for nemt at opnå dansk indfødsret;,Immigration,NONE
che: Swiss People’s Party,Die Mehr-sprachigkeit und die kulturelle Vielfalt des Landes haben uns  bislang vor einer «Staatskultur» und entsprechenden Förde-rungsmassnahmen bewahrt.,Integration,FAVOR
can: Quebec Bloc,d) exigera du gouvernement qu'il reconnaisse au Québec son droit de s'organiser comme bon lui semble et de développer librement la politique d'intégration qui lui convient le mieux.,Immigration,NONE
deu: Alliance‘90/Greens,und die Balance von Freiheit,Immigration,FAVOR
nor: Progress Party,". arbeidstakere med utenlandsk statsborgerskap må ha rett og plikt til opptjening av pensjonspoeng under folketrygden, og rett til helsetjenester",Integration,FAVOR
nor: Centre Party,Alle som søker om opphold i Norge har også et eget ansvar for å lære norsk..,Integration,AGAINST
"esp: Union, Progress and Democracy","246 – Mejorar la integración social de los inmigrantes y sus familias con la creación de un Servicio Nacional de Integración de los Inmigrantes que gestione, en cooperación con las administraciones autonómicas y locales, la oficina de atención al inmigrante, la realización de cursos de cultura y lengua española gratuitos, la formación complementaria para los menores en el sistema escolar o la reagrupación familiar.",Integration,FAVOR
nld: Reformed Political Party,Alleen zo kan er ook weer plaats komen voor weer ánderen die in nood verkeren.,Immigration,FAVOR
nor: Christian People’s Party,åpne for at asylsøkere skal få arbeidstillatelse dersom de får jobb,Integration,FAVOR
swe: Social Democratic Labour Party,Intolerans och fördomar ska bekämpas.,Integration,FAVOR
aut: Austrian Social Democratic Party,"jede Zuwanderung an Integrationsmaßnahmen koppeln,",Integration,AGAINST
aut: Alliance for the Future of Austria,"Gleichzeitig müssen die erfolgreichen Maßnahmen gegen ausländische sowie psychisch kranke oder auffällige Straftäter fortgesetzt und ausgebaut werden, damit der hohe österreichische Sicherheitsstandard gewährleistet bleibt.",Integration,AGAINST
deu: Christian Democratic Union/C.Social Union ,"Wer unsere Unterstützung will, muss durch sein Verhalten den Willen zur Integration deutlich machen.",Integration,FAVOR
nor: Centre Party,"Senterpartiet mener at alle skal ha likeverdxe \""likeverd\""ige muligheter, uavhengig av kjønn, legning, funksjonsnivå, sivilstand, bosted og etnisk tilhørighet.",Integration,FAVOR
deu: Christian Democratic Union/C.Social Union ,Wir sind eine reiche und vielfältige Kulturnation.,Integration,FAVOR
swe: Moderate Coalition Party,"Det är ett socialt problem, som behöver tas på större allvar.",Integration,AGAINST
che: Green Party of Switzerland,"Ebenso gefordert sind die Arbeitgeber, der Staat und die Gesellschaft, mit geeigneten Massnahmen einen Beitrag zur Integration der in der Schweiz lebenden Menschen zu leisten.",Integration,FAVOR
esp: Convergence and Union,"Impulsaremos un desarrollo reglamentario acelerado de las previsiones y medidas contenidas en la nueva Ley sobre Derechos y Libertades de los Extranjeros en España y sobre su Integración Social, recientemente aprobada por las Cortes Generales.",Integration,FAVOR
esp: Popular Party,"Deberá seguir desarrollándose una activa política común en materia de visados y documentos falsos, incluidas en una cooperación más estrecha entre los consulados de la UE en terceros países.",Immigration,AGAINST
deu: Party of Democratic Socialism,An allen öffentlichen Schulen sind bei Bedarf die Voraussetzungen zur Integration zu schaffen,Integration,FAVOR
"esp: Union, Progress and Democracy","404 – Ayuda a la evolución de Guinea Ecuatorial a un régimen verdaderamente libre y representativo,",Immigration,FAVOR
nor: Norwegian Labour Party,redusere antallet illegale innvandrere gjennom flere returavtaler og flere ressurser til politiet,Immigration,AGAINST
esp: Popular Party,"Impulsaremos medidas para facilitar el retorno a España de los españoles en el exterior que deseen regresar, proporcionando la adecuada información,",Immigration,FAVOR
deu: Social Democratic Party of Germany,Als Partei der Gerechtigkeit hat sich die SPD immer gegen Ausgrenzung und Ausbeutung gestellt.,Integration,FAVOR
nld: Democrats‘66,Het heeft vele vluchtelingen en immigranten onnodig hard getroffen en groot persoonlijk leed teweeg gebracht.,Integration,AGAINST
fin: Finnish Rural Party,"Olisi vain yksi ainoa, kaupallisuuden ehdoilla toimiva, ylikansallinen monokulttuuri.",Integration,FAVOR
nld: Green Left,"33. Het asielbeleid waarborgt de rechten van asielzoekers,  waaronder een eerlijke procedure, fatsoenlijke opvang en   – als een asielverzoek wordt afgewezen – veilige terugkeer.",Immigration,FAVOR
aut: The Greens,Darum treten wir für ein gerechtes Punktesystem zur Einwanderung ein.,Immigration,FAVOR
nld: Democrats‘66,D66 wil dat Nederland de succesvolle terugkeer van uitgeprocedeerde asielzoekers ondersteunt.,Immigration,AGAINST
deu: Christian Democratic Union/C.Social Union ,Armutswanderungen aus der Dritten Welt müssen wir auch weiter­hin mit effizienten Maßnahmen der Entwicklungsförderung und der Hilfe zur Selbst­hilfe begegnen,Immigration,AGAINST
nor: Norwegian Labour Party,". Alle skal ha de samme rettigheter, plikter og muligheter uavhengig av etnisk bakgrunn, kjønn, funksjonsevne, religion eller seksuell legning",Integration,FAVOR
nld: Christian Union,"Migranten zijn gebaat bij forse uitbreiding van het aantal werkervaringsplaatsen c.q. stageplaatsen in het bedrijfsleven, bij de overheid en in de non-profitsector.",Integration,FAVOR
irl: Familiy of the Irish,A new visa agreement with the UK would allow us to tap into the tourism market for significant events such as the forthcoming London 2012 Olympics.,Immigration,FAVOR
che: Green Liberal Party,Im Sinne einer gezielten Entwicklungsarbeit sollen zudem befristete Aufenthalte für AusländerInnen aus armen Ländern zu Ausbildungszwecken möglich sein.,Integration,FAVOR
nor: Liberal Party,I Norge er det gjennom årtier bygget opp en allmenn forståelse for at det er den enkeltes innsats i forhold til fellesskapet som også gir den enkelte rettigheter og trygghet tilbake.,Integration,FAVOR
esp: Spanish Socialist Workers’ Party,"Los últimos años muestran los efectos positivos en España y en los países de origen de las experiencias de migración temporal, orientadas desde un inicio al retorno al país de origen y la inversión en el mismo del capital obtenido en España.",Immigration,FAVOR
nld: Christian Union,"diversiteitsbeleid te stimuleren: bedrijven dienen hun organisatie aan te passen aan de mogelijkheden van ouderen, allochtonen en (arbeids)gehandicapten;",Integration,FAVOR
deu: Social Democratic Party of Germany,"Sie ist in aggressiver Form rassistisch, antisemitisch und fremdenfeindlich und missbraucht das Parteienprivileg unserer Verfassung.",Integration,NONE
can: Quebec Bloc,"Prenons-en pour exemple les objecteurs de conscience, les lacunes juridiques de la Loi canadienne sur la citoyenneté, l'encadrement des consultants en immigration et la réforme du système des demandeurs d'asile.",Immigration,AGAINST
aut: Austrian People’s Party,"Wer „Kulturverbrechen“ begeht, stellt sich außerhalb unserer Gesellschaft.",Integration,AGAINST
nor: Socialist Left Party,"Flyktninger og asylsøkeres situasjon på mottakene må forbedres både økonomisk og sosialt gjennom å tilby norskopplæring, velferdstilbud og psykiatrisk hjelp.",Integration,FAVOR
deu: Free Democratic Party,"Deshalb ist es wichtig, darauf hinzuweisen, daß es nicht nur darum geht, jungen Menschen bessere Chancen zu geben, sondern darum, daß es im Interesse unserer deutschen Gesellschaft insgesamt ist, die Kinder, die hier geboren werden, besser zu integrieren",Integration,FAVOR
aut: Austrian People’s Party,um den sozialen Frieden in Österreich aufrecht zu erhalten.,Immigration,AGAINST
deu: Christian Democratic Union/C.Social Union ,"Die überwältigende Mehrheit der Menschen in Deutschland identifiziert sich mit unserem Land, mit seiner Sprache und Kultur und den Werten des Grundgesetzes.",Integration,FAVOR
deu: Christian Democratic Union/C.Social Union ,"Wer politisch verfolgt wird und schutzbedürftig ist, muss auf Deutschland vertrauen können.",Immigration,FAVOR
nor: Conservative Party,fokusere særskilt på å få flere innvandrerkvinner ut i jobb og i aktiv deltakelse i samfunnet.,Integration,FAVOR
nld: Green Left,Zo worden de emancipatie en de integratie  van de huwelijksmigranten bevorderd.,Integration,FAVOR
esp: Spanish Socialist Workers’ Party,Creemos que controlar la inmigración es más importante que intentar frenarla.,Immigration,AGAINST
nld: People’s Party for Freedom and Democracy ,"Zolang sociaaleconomische karakteristieken van immigranten overeenkomen met die van niet-westerse migranten, blijft immigratie een belastende factor voor de samenleving en de overheidsfinanciën.",Immigration,AGAINST
dnk: Socialist People’s Party,"Der skal være lige vilkår på arbejdsmarkedet, så udlændinge, der kommer til Danmark for at arbejde, er ansat på overenskomst.",Integration,FAVOR
fin: Finnish Rural Party,"Pelkonamme on kuitenkin, että EU:lle hahmoteltu yhteinen maahanmuutto- ja pakolaispolitiikkaa aiheuttaisi Suomelle paineita, joiden takia joutuisimme ottamaan maahamme nykyistä enemmän pakolaisia.",Immigration,AGAINST
nld: People’s Party for Freedom and Democracy ,"De procedure die doorlopen moet worden om slecht presterende scholen te sluiten, wordt versneld.",Immigration,FAVOR
nor: Centre Party,. Tidligere barnesoldater og traumatisert ungdom fra krigssoner må få rask og riktig tilrettelagt hjelp,Immigration,FAVOR
nld: Reformed Political Party,"Ondanks het positieve dat ermee bereikt is, wordt de grondwettelijk verankerde onderwijsvrijheid steeds vaker aangevallen, niet in het minst uit angst voor de islam en het islamitisch onderwijs.",Integration,AGAINST
deu: Christian Democratic Union/C.Social Union ,Der hohe Ausländeranteil vor allem in Großstädten wie Frankfurt a. M. mit rund 28 % oder München mit rund 22 % führt bereits zu partiellen Minderheitssituationen für Deutsche.,Integration,AGAINST
esp: United Left,"Nuestras propuestas políticas y legislativas deben tener en cuenta esa doble condición, sin caer en la incoherencia de exigir igualdad y respeto a los derechos de los españoles y españolas que residen en otros países, mientras los negamos a los extranjeros que viven y trabajan en el nuestro.",Immigration,FAVOR
esp: Aragonist Council,Crear una bolsa de trabajo para que las trabajadoras y trabajadores aragoneses emigrados puedan retornar a su lugar de origen.,Immigration,FAVOR
nor: Norwegian Labour Party,. Derfor vil vi særskilt sikre minoriteters rettigheter.,Integration,FAVOR
usa: Democratic Party,"We need an immigration reform that creates a system for allocating visas that meets our economic needs,",Immigration,FAVOR
aut: Austrian Freedom Party,Straffällig gewordene Ausländer sind unverzüglich abzuschieben.,Immigration,AGAINST
nld: Democrats‘66,De leges van verblijfsvergunningen dienen op korte termijn verlaagd te worden naar een bedrag dat in verhouding staat tot de aanvraag van een paspoort.,Immigration,FAVOR
nld: Socialist Party,"De meeste vluchtelingen worden opgevangen in de regio, wat volgens de Verenigde Naties en het Hoge Commissariaat voor de Vluchtelingen te verkiezen is boven opvang verder weg van huis.",Immigration,FAVOR
esp: Popular Party,Elaboraremos un Plan de refuerzo de medios materiales y humanos en los órganos judiciales competentes sobre extranjería.,Immigration,NONE
deu: Free Democratic Party,"Wir setzen uns daher für ein kommunales Wahlrecht aller Migranten ein, die sich seit mindestens fünf Jahren rechtmäßig im Land aufhalten.",Integration,FAVOR
deu: Christian Democratic Union/C.Social Union ,Das Recht auf die Heimat gilt.,Immigration,FAVOR
nld: Christian Union,Alleen dan kunnen burgers in deze samenleving met en voor elkaar verantwoordelijkheid dragen en nemen.,Integration,FAVOR
nld: Christian Democratic Appeal,Integra-tie van nieuwe Nederlanders wordt het best bevorderd door kwalitatief goed onderwijs.,Integration,FAVOR
deu: Christian Democratic Union/C.Social Union ,"Wo sich herausstellt, dass die Sprachkenntnisse nicht ausreichen, soll eine verpflichtende Sprachförderung in der Kita und in der Schule erfolgen.",Integration,AGAINST
nld: Green Left,Asielzoekers mogen niet worden afgeschoven naar landen buiten de Europese Unie.,Immigration,FAVOR
esp: Popular Party,"Se ha regulado el ejercicio de libertades y derechos determinados, como la denominada cláusula de conciencia de los profesionales de la información, la protección de datos de carácter personal, los derechos y garantías de los contribuyentes, la objeción de conciencia y la prestación social sustitutoria del servicio militar, la responsabilidad penal de los menores y los derechos y libertades de los extranjeros.",Immigration,FAVOR
deu: Social Democratic Party of Germany,Wir wollen allen jungen Menschen gutes Aufwachsen und Aufstieg durch gleiche Chancen und echte Teilhabe ermöglichen.,Integration,FAVOR
nor: Norwegian Labour Party,. Anbefalingene fra FNs høykommissær for flyktninger er et viktig grunnlag for norske myndigheters asylpolitikk,Immigration,FAVOR
esp: United Left,"- La segregación social y laboral de los inmigrantes – que, junto a otros colectivos precarizados o al borde de la exclusión, constituyen un submercado de mano de obra “secundario” – es un hecho, y alimenta comportamientos racistas y xenófobos, fuertemente latentes en nuestra sociedad.",Integration,AGAINST
